-5.375307744094210555e-02,9.389203921317148538e-01,-7.493278919060913923e-01,-2.035431931383708537e-01,-5.375179202389435834e-02,1.393054537803236140e-02
-6.148985626342655386e-02,9.900760435393261005e-01,-7.572122088790266270e-01,-2.484610219887670723e-01,-6.148800117972167550e-02,1.556771392069953089e-02
-7.010428916884733908e-02,1.040751423808057519e+00,-7.596227912243745939e-01,-2.985013003481606364e-01,-7.010164181486130963e-02,1.733000200385963196e-02
-7.969150479924615171e-02,1.090689440346465755e+00,-7.561678664983091380e-01,-3.538077239742264402e-01,-7.968776372331647095e-02,1.922495362653630149e-02
-9.036311369716880371e-02,1.139621744686599492e+00,-7.464748422363354230e-01,-4.144943151380132695e-01,-9.035787154789184927e-02,2.126033616037910010e-02
-1.022524308429813567e-01,1.187273669669419274e+00,-7.301964537385770004e-01,-4.806439284641367271e-01,-1.022451372967875527e-01,2.344365291164206624e-02
-1.155217050605136936e-01,1.233371760084920776e+00,-7.070199884543767466e-01,-5.523061284315415875e-01,-1.155116153695849857e-01,2.578142424125260887e-02
-1.303719818868941116e-01,1.277654588321124107e+00,-6.766812313617853736e-01,-6.294934523374083879e-01,-1.303580845374607278e-01,2.827816159105361535e-02
-1.470562306431204003e-01,1.319887764582583500e+00,-6.389855889731781424e-01,-7.121744666052278738e-01,-1.470371444421209872e-01,3.093492573320730243e-02
-1.658960246677396722e-01,1.359884250153439611e+00,-5.938397235027021992e-01,-8.002613365863255890e-01,-1.658698511631638561e-01,3.374731622316887170e-02
-1.873006970775994151e-01,1.397530971702650726e+00,-5.412973473113265044e-01,-8.935891956030613814e-01,-1.872648089481336875e-01,3.670269721474930108e-02
-2.117837939341831455e-01,1.432821499553181832e+00,-4.816208354102152200e-01,-9.918853870998561861e-01,-2.117345365452903694e-01,3.977648306801852968e-02
-2.399609959774229306e-01,1.465890321413184649e+00,-4.153519530463518072e-01,-1.094730917331318665e+00,-2.398932874057393971e-01,4.292756074549412132e-02
-2.724900519635475304e-01,1.497033809291396622e+00,-3.433632708960508984e-01,-1.201528101325451070e+00,-2.723969135768660177e-01,4.609384911278346236e-02
-3.098749390133207493e-01,1.526684695414391113e+00,-2.668227968550759277e-01,-1.311509805634924586e+00,-3.097471298331198608e-01,4.919134581481723195e-02
-3.520440237245024973e-01,1.555295202591832071e+00,-1.869769889172259725e-01,-1.423841977032386463e+00,-3.518702314626818151e-01,5.212384827488110439e-02
-3.977758373776696388e-01,1.583135580310535806e+00,-1.047569280257521773e-01,-1.537822021580537157e+00,-3.975440975163966328e-01,5.481076080783332805e-02
-4.444945682385517127e-01,1.610176907079861275e+00,-2.053745050032561303e-02,-1.653008133375871047e+00,-4.441950179603277871e-01,5.722390111668897161e-02
-4.890753015397240611e-01,1.636291024603861111e+00,6.548427757808614191e-02,-1.769039131744720938e+00,-4.887027867960673233e-01,5.939714771035872753e-02
-5.292186076514849846e-01,1.661642209686665650e+00,1.525306216657328073e-01,-1.885261101059001021e+00,-5.287731563543603963e-01,6.138969198537843480e-02
-5.640987181833763131e-01,1.686831957829025397e+00,2.389754773991634995e-01,-2.000602922149150587e+00,-5.635839082983808979e-01,6.324224603412585688e-02
-5.939948720657567405e-01,1.712694525390551004e+00,3.227709247087158784e-01,-2.113805730315482911e+00,-5.934157768501917563e-01,6.496590525676212979e-02
-6.196453421853990173e-01,1.740016483788152435e+00,4.020168167362041522e-01,-2.223720242793449042e+00,-6.190071792679974205e-01,6.655503409578124308e-02
-6.418322512927469026e-01,1.769376860527752671e+00,4.752741163833718030e-01,-2.329463845034672076e+00,-6.411398012461891893e-01,6.800137293113342474e-02
-6.612205133413704417e-01,1.801113548316497059e+00,5.416145749677971910e-01,-2.430435997183977737e+00,-6.604779904217662478e-01,6.930099531590908080e-02
-6.783300229271539417e-01,1.835355478878440083e+00,6.005376190181517249e-01,-2.526264635948116233e+00,-6.775411359675810319e-01,7.045576434725718540e-02
-6.935550226063997847e-01,1.872073522601104489e+00,6.518557668129203453e-01,-2.616739567736524830e+00,-6.927230892243000371e-01,7.147237774157447210e-02
-7.071927182029158487e-01,1.911128120957248155e+00,6.955946792335447881e-01,-2.701757697726953289e+00,-7.063207758980755147e-01,7.236082294363195555e-02
-7.194687117644636976e-01,1.952307135218523282e+00,7.319196261377782786e-01,-2.781285502707620427e+00,-7.185596075142877126e-01,7.313296113371843543e-02
-7.305567218552644349e-01,1.995353971848567554e+00,7.610858193744890476e-01,-2.855336172759270763e+00,-7.296131771851168679e-01,7.380142214941182166e-02
-7.405931148162442357e-01,2.039987937063342471e+00,7.834063597224317776e-01,-2.923956990322679417e+00,-7.396177688101892578e-01,7.437880027373049152e-02
-7.496873903304693831e-01,2.085918821787687616e+00,7.992319825500440178e-01,-2.987223022358231006e+00,-7.486828246563848044e-01,7.487709508483078591e-02
-7.579296699049971053e-01,2.132857262094387085e+00,8.089382896474553997e-01,-3.045234280169878627e+00,-7.568984201010864332e-01,7.530734329981167430e-02
-7.653960032828196480e-01,2.180521956714130294e+00,8.129175870766038869e-01,-3.098114496240158999e+00,-7.643405602019986977e-01,7.567939880839380518e-02
-7.721520967775463706e-01,2.228644483278644284e+00,8.115735207065420953e-01,-3.146010416018528932e+00,-7.710749015389302130e-01,7.600182770490980511e-02
-7.782559075277297733e-01,2.276972238234443058e+00,8.053174204437517636e-01,-3.189091014865310658e+00,-7.771593427065789372e-01,7.628189153828873748e-02
-7.837594314339711987e-01,2.325269897454710577e+00,7.945657147253843977e-01,-3.227546378369074098e+00,-7.826458105970671708e-01,7.652559624929042292e-02
-7.887099275633627782e-01,2.373319721311985653e+00,7.797380421136799189e-01,-3.261586179487607762e+00,-7.875814846699638050e-01,7.673778753726512303e-02
-7.931507581902135229e-01,2.420920984424895117e+00,7.612558312648813885e-01,-3.291437789217739329e+00,-7.920096378618377564e-01,7.692227640051954585e-02
-7.971219749424784951e-01,2.467888780876257737e+00,7.395411895484507170e-01,-3.317344099198948459e+00,-7.959702241780496346e-01,7.708198156265017031e-02
-8.006607438048772840e-01,2.514052431764556061e+00,7.150159651822765028e-01,-3.339561137330921081e+00,-7.995003053892285605e-01,7.721907838158739712e-02
-8.038016725356550429e-01,2.559253699142814753e+00,6.881008493086926414e-01,-3.358355538106372773e+00,-8.026343801564485014e-01,7.733514647428291200e-02
-8.065770816950971200e-01,2.603344986574201325e+00,6.592143783358512810e-01,-3.374001901029208828e+00,-8.054046566357888626e-01,7.743131051796053876e-02
-8.090172436603163542e-01,2.646187680383297547e+00,6.287716948122842320e-01,-3.386780043501342874e+00,-8.078412928605749332e-01,7.750837041416176743e-02
-8.111506016517928686e-01,2.687650756061512602e+00,5.971829362346693371e-01,-3.396972136901527772e+00,-8.099726169059162650e-01,7.756691821522566921e-02
-8.130039720681293547e-01,2.727609740165514829e+00,5.648511520721380963e-01,-3.404859711855432014e+00,-8.118253301508837616e-01,7.760743998507391161e-02
-8.146027276677566542e-01,2.765946078950456855e+00,5.321697029471015306e-01,-3.410720533612614958e+00,-8.134246912211988700e-01,7.763040122878550608e-02
-8.159709558873368129e-01,2.802546921671914770e+00,4.995191703929549587e-01,-3.414825380033960744e+00,-8.147946749586096882e-01,7.763631484320923648e-02
-8.171315855093215230e-01,2.837305281599977747e+00,4.672638928728739538e-01,-3.417434797755293463e+00,-8.159580996868340819e-01,7.762579087775926812e-02
-8.181064756779221625e-01,2.870120495944168404e+00,4.357483298407879846e-01,-3.418795957458823587e+00,-8.169367168224562770e-01,7.759956787654821719e-02
-8.189164635336998455e-01,2.900898873062038863e+00,4.052935229517328763e-01,-3.419139765251828056e+00,-8.177512591350601934e-01,7.755852625487767715e-02
-8.195813699753384807e-01,2.929554397360953910e+00,3.761939551623991185e-01,-3.418678402716453846e+00,-8.184214471805256741e-01,7.750368501017058931e-02
-8.201199666187687365e-01,2.956009363023602177e+00,3.487150934444060435e-01,-3.417603455851746297e+00,-8.189659569741539746e-01,7.743618396277457405e-02
-8.205499102291287095e-01,2.980194827329027074e+00,3.230918383629981516e-01,-3.416084751977401357e+00,-8.194023551598923483e-01,7.735725450152650118e-02
-8.208876531777720142e-01,3.002050809065055947e+00,2.995280043388136582e-01,-3.414269960049081565e+00,-8.197470101985581126e-01,7.726818231433479900e-02
-8.211483394927294732e-01,3.021526200339327506e+00,2.781968370425900172e-01,-3.412284935601290314e+00,-8.200149891107308964e-01,7.717026571491276965e-02
-8.213456957995460828e-01,3.038578402830500291e+00,2.592424610342295987e-01,-3.410234720477665959e+00,-8.202199490412838134e-01,7.706477292091154507e-02
-8.214919251378480780e-01,3.053172735086712386e+00,2.427820601575887693e-01,-3.408205051408128572e+00,-8.203740316082516193e-01,7.695290107027659421e-02
-8.215976097034320969e-01,3.065281681474243403e+00,2.289085364370104791e-01,-3.406264197310000075e+00,-8.204877660726797028e-01,7.683573901309076470e-02
-8.216716264569853267e-01,3.074884064609910705e+00,2.176933725214568460e-01,-3.404464934250117203e+00,-8.205699852668925098e-01,7.671423513223242507e-02
-8.217210776330373667e-01,3.081964223052241270e+00,2.091894330788936218e-01,-3.402846476016295529e+00,-8.206277563188766333e-01,7.658917075268724395e-02
-8.217512367143220420e-01,3.086511267696203209e+00,2.034334729424181754e-01,-3.401436201364401946e+00,-8.206663267471617784e-01,7.646113917732783039e-02
-8.217655095017846190e-01,3.088518477073743274e+00,2.004481645839038262e-01,-3.400251049982939033e+00,-8.206890855678928842e-01,7.633053006913094463e-02
-8.217654094884103699e-01,3.087982876418894129e+00,2.002435067720151340e-01,-3.399298492974525576e+00,-8.206975386334139921e-01,7.619751877854839817e-02
-8.217505467415305853e-01,3.084905029731229931e+00,2.028175251693581094e-01,-3.398577017053145077e+00,-8.206912974158842022e-01,7.606206025542422422e-02
-8.217186297819228935e-01,3.079289058949429947e+00,2.081562222839750398e-01,-3.398076093532441000e+00,-8.206680807295705371e-01,7.592388733816611557e-02
-8.216654803742642343e-01,3.071142889707925594e+00,2.162327790935127947e-01,-3.397775633888444613e+00,-8.206237293076285022e-01,7.578251342343975128e-02
-8.215850615653383926e-01,3.060478708547377469e+00,2.270060555163957994e-01,-3.397644964375602150e+00,-8.205522335670774048e-01,7.563723973024991110e-02
-8.214695195776665626e-01,3.047313601445134079e+00,2.404184833947265454e-01,-3.397641383992819009e+00,-8.204457751638112306e-01,7.548716752559002374e-02
-8.213092401449344493e-01,3.031670328124424163e+00,2.563934941820516511e-01,-3.397708403335026883e+00,-8.202947829164405347e-01,7.533121571917342219e-02
-8.210929194349063653e-01,3.013578171596183797e+00,2.748326721453883126e-01,-3.397773795286939791e+00,-8.200880032373086825e-01,7.516814411228091297e-02
-8.208076487575989288e-01,2.993073789610799285e+00,2.956128676342753003e-01,-3.397747618917015267e+00,-8.198125842636514449e-01,7.499658226504778147e-02
-8.204390107883997585e-01,2.970201986933661775e+00,3.185835359779170539e-01,-3.397520400217826975e+00,-8.194541714187275616e-01,7.481506341902201263e-02
-8.199711831491454106e-01,2.945016327895390695e+00,3.435645763042293743e-01,-3.396961661321019843e+00,-8.189970102529763318e-01,7.462206220924906541e-02
-8.193870431266701004e-01,2.917579520402592497e+00,3.703449222718872558e-01,-3.395918977782540704e+00,-8.184240503595719973e-01,7.441603410268185503e-02
-8.186682654397023917e-01,2.887963526857172170e+00,3.986820787000381339e-01,-3.394217708388254984e+00,-8.177170422972304120e-01,7.419545373208868977e-02
-8.177954037305185109e-01,2.856249392888206895e+00,4.283027069274237264e-01,-3.391661485183028901e+00,-8.168566182231511430e-01,7.395884870482925810e-02
-8.167479462527171830e-01,2.822526826967728386e+00,4.589042487205576837e-01,-3.388033480146664278e+00,-8.158223467340642854e-01,7.370482518848317510e-02
-8.155043372705670368e-01,2.786893605773897775e+00,4.901574623507251594e-01,-3.383098390872373518e+00,-8.145927534521549829e-01,7.343208168999097729e-02
-8.140419579207518463e-01,2.749454913512093590e+00,5.217096467570125906e-01,-3.376605024357989038e+00,-8.131453011175162615e-01,7.313940794671563994e-02
-8.123370633526109108e-01,2.710322741458924156e+00,5.531882691107345984e-01,-3.368289317174713915e+00,-8.114563259998329725e-01,7.282566664432721382e-02
-8.103646762594267638e-01,2.669615473066952127e+00,5.842046976497555777e-01,-3.357877617897364164e+00,-8.095009307230844886e-01,7.248975661673921767e-02
-8.080984397361230531e-01,2.627457760396282982e+00,6.143577742667633013e-01,-3.345090072679507198e+00,-8.072528364064194273e-01,7.213055710836160928e-02
-8.055104340749426051e-01,2.583980763282492710e+00,6.432370289767815885e-01,-3.329643989800168402e+00,-8.046841986920052481e-01,7.174685347353282339e-02
-8.025709620853417325e-01,2.539322779342792824e+00,6.704254242685870890e-01,-3.311257102819618936e+00,-8.017653922040181014e-01,7.133724531552554371e-02
-7.992483053654455549e-01,2.493630246617088542e+00,6.955016041509157754e-01,-3.289650693330001374e+00,-7.984647658316593732e-01,7.090003857670927612e-02
-7.955084492838316867e-01,2.447059055969268648e+00,7.180416968869455241e-01,-3.264552564398953471e+00,-7.947483665779891959e-01,7.043312359753597929e-02
-7.913147668286273362e-01,2.399776070002475947e+00,7.376207744293475921e-01,-3.235699870009387524e+00,-7.905796221423871950e-01,6.993384181225198448e-02
-7.866276403750681601e-01,2.351960709984613374e+00,7.538141041279388110e-01,-3.202841803811907528e+00,-7.859189613366424076e-01,6.939884468430067288e-02
-7.814039850211074167e-01,2.303806441651610637e+00,7.661983433280908917e-01,-3.165742135927902545e+00,-7.807233360805062583e-01,6.882394980411268848e-02
-7.755966163794604240e-01,2.255521963554156351e+00,7.743528329360660489e-01,-3.124181566151713163e+00,-7.749455880159883403e-01,6.820400081072131027e-02
-7.691533781922748059e-01,2.207331876195375742e+00,7.778611530748107405e-01,-3.077959845208106060e+00,-7.685335753153688110e-01,6.753273991454554481e-02
-7.620159089655886842e-01,2.159476584228907203e+00,7.763131272870276156e-01,-3.026897615006342690e+00,-7.614289391436230847e-01,6.680270418403773391e-02
-7.541178793108508360e-01,2.112211153496774241e+00,7.693075210330529989e-01,-2.970837949765798403e+00,-7.535653417687920852e-01,6.600515928202245475e-02
-7.453824687313738151e-01,2.065802802553686313e+00,7.564558027725067912e-01,-2.909647662733601869e+00,-7.448659453842102485e-01,6.513008692705681002e-02
-7.357187658183350631e-01,2.020526642187495447e+00,7.373875601783684841e-01,-2.843218604497446567e+00,-7.352398159178752390e-01,6.416624512631227684e-02
-7.250166597068211649e-01,1.976659166832998249e+00,7.117585429355540727e-01,-2.771469453002032068e+00,-7.245768199256649167e-01,6.310132361447622074e-02
-7.131396310614364076e-01,1.934468822304402202e+00,6.792629036598811787e-01,-2.694348924027355263e+00,-7.127404229497780186e-01,6.192222170982367851e-02
-6.999146392551892637e-01,1.894202698936999330e+00,6.396520938008740664e-01,-2.611841954168087288e+00,-6.995575858679610182e-01,6.061548264524377339e-02
-6.851180582300686606e-01,1.856068029141097586e+00,5.927640435849433898e-01,-2.523981230427051248e+00,-6.848047110997895759e-01,5.916792627851064079e-02
-6.684564624015629786e-01,1.820206805875246747e+00,5.385674835396470073e-01,-2.430867330813543337e+00,-6.681884383917074954e-01,5.756752346546650106e-02
-6.495414631000419048e-01,1.786661863833576724e+00,4.772266790833170069e-01,-2.332701194326086913e+00,-6.493204867752180309e-01,5.580452550635346676e-02
-6.278601246454803553e-01,1.755334194937555603e+00,4.091891167558742159e-01,-2.229831300215882273e+00,-6.276880629313229543e-01,5.387273800423428294e-02
-6.027503603545038002e-01,1.725936302220941743e+00,3.352878112280817113e-01,-2.122811925586271187e+00,-6.026292173213153580e-01,5.177048595702182787e-02
-5.734118103440455361e-01,1.697958600869500012e+00,2.568230243656068890e-01,-2.012453728680773324e+00,-5.733436143802934648e-01,4.950011266635005736e-02
-5.390263230683945972e-01,1.670687472568825216e+00,1.755409773167102283e-01,-1.899821506181015751e+00,-5.390127898953138708e-01,4.706398416558087161e-02
-4.991111542590669914e-01,1.643332807199321843e+00,9.338594289485055433e-02,-1.786111332372236848e+00,-4.991530006327069557e-01,4.445556260405603144e-02
-4.541560618617427325e-01,1.615287545888455245e+00,1.197625310983077215e-02,-1.672379195406187957e+00,-4.542520335029077705e-01,4.165004632652821032e-02
-4.061802618568087220e-01,1.586379985194210862e+00,-6.791330126940742229e-02,-1.559268049056905081e+00,-4.063264348455929431e-01,3.860990957230530513e-02
-3.583904208056802876e-01,1.556822097345714750e+00,-1.462641603707512394e-01,-1.447042679409269672e+00,-3.585806176610025209e-01,3.531594439288471277e-02
-3.138112599059578178e-01,1.526811801790278089e+00,-2.230387368188232744e-01,-1.335973995409173387e+00,-3.140385946988696331e-01,3.179924094629007353e-02
-2.741363035481189647e-01,1.496214320492069705e+00,-2.975640986029572388e-01,-1.226640659132182565e+00,-2.743947381972115518e-01,2.813790105607021780e-02
-2.396890953271255953e-01,1.464605301862212716e+00,-3.686299912354376596e-01,-1.119869921517578470e+00,-2.399741373260876331e-01,2.442603075206729521e-02
-2.100135209203517483e-01,1.431493635885945581e+00,-4.349328982690393031e-01,-1.016509519745380841e+00,-2.103221667263118488e-01,2.074690896477258267e-02
-1.843998123422992408e-01,1.396489070559829404e+00,-4.954001582682033278e-01,-9.172673168496334739e-01,-1.847301945922209809e-01,1.716247847637965632e-02
-1.621539764372151859e-01,1.359362496914130913e+00,-5.492967253009636286e-01,-8.226644936937612673e-01,-1.625050044795928184e-01,1.371369911784107998e-02
-1.426897563398940028e-01,1.320039719804959599e+00,-5.962020251838199281e-01,-7.330540271366395855e-01,-1.430608419360733241e-01,1.042478173773498697e-02
-1.255396045119300252e-01,1.278570354857132774e+00,-6.359429264292473238e-01,-6.486587048181019499e-01,-1.259304742279854505e-01,7.307758614494515303e-03
-1.103381108125785909e-01,1.235093596778180869e+00,-6.685262376635434656e-01,-5.696063431627825802e-01,-1.107486832800969739e-01,4.366252022650905611e-03
-9.680019260324937425e-02,1.189808797912517813e+00,-6.940850347535260090e-01,-4.959556336650793318e-01,-9.723049947751986888e-02,1.598305418456198463e-03
-8.470158701889578257e-02,1.142952452553235521e+00,-7.128400743884295565e-01,-4.277129473463033849e-01,-8.515172225228317959e-02,-1.001562731329271993e-03
-7.386338324798105703e-02,1.094780964630440057e+00,-7.250733580317926252e-01,-3.648424652649672195e-01,-7.433347053913724745e-02,-3.440887688063180763e-03
-6.414037561528083964e-02,1.045558092376073889e+00,-7.311103918438894844e-01,-3.072720436428655888e-01,-6.463054758702936609e-02,-5.728212375310567234e-03
-5.541251376385217253e-02,9.955460579108371677e-01,-7.313083336979708804e-01,-2.548966606695873827e-01,-5.592289880425412030e-02,-7.872353727631243789e-03
-4.757871113052791062e-02,9.449995239133738290e-01,-7.260480338238927134e-01,-2.075806792381027499e-01,-4.810942531591441695e-02,-9.881903182946131375e-03
-4.055239284199065736e-02,8.941618259264475510e-01,-7.157286452921022279e-01,-1.651596678908567317e-01,-4.110353527672500062e-02,-1.176490620009100485e-02
-3.425830021902299266e-02,8.432629788673356996e-01,-7.007639491656639796e-01,-1.274421779330603688e-01,-3.482995069495990054e-02,-1.352868037363096770e-02
-2.863018734891710493e-02,7.925190589375845640e-01,-6.815798344655450425e-01,-9.421165820718799266e-02,-2.922240558589313947e-02,-1.517974105225046097e-02
-2.360913999997110713e-02,7.421326132207213266e-01,-6.586125397422304406e-01,-6.522857072466553552e-02,-2.422196596051864187e-02,-1.672380959729806785e-02
-1.914232093150392694e-02,6.922937820371058981e-01,-6.323073418332458839e-01,-4.023272211487396305e-02,-1.977577585762652426e-02,-1.816588387763148557e-02
-1.518200235233256243e-02,6.431818428168506463e-01,-6.031174016227328627e-01,-1.894582343466279933e-02,-1.583609027836127212e-02,-1.951035393250270464e-02
-1.168478955826456056e-02,5.949669053424082588e-01,-5.715024738746354860e-01,-1.074313257130623134e-03,-1.235949912816412984e-02,-2.076114818329041767e-02
-8.610972639550589294e-03,5.478115120849830211e-01,-5.379271828871874384e-01,1.368749278652679584e-02,-9.306279109208663580e-03,-2.192189720494020638e-02
-5.923967936550707247e-03,5.018719293048183872e-01,-5.028585803884584315e-01,2.565384596266383904e-02,-6.639835277309035291e-03,-2.299610295771752425e-02
-3.589829346632102038e-03,4.572989597209579649e-01,-4.667627564873479407e-01,3.514353109933046615e-02,-4.326212389317104015e-03,-2.398730173843588095e-02
-1.576822755712600430e-03,4.142381694991449925e-01,-4.301003816877994601e-01,4.247533037518561733e-02,-2.333669327505696629e-03,-2.489920932699156778e-02
1.449346191276723529e-04,3.728295009361131118e-01,-3.933212185843815156e-01,4.796304104853298805e-02,-6.323183931243952192e-04,-2.573583741346483975e-02
1.603764044445094451e-03,3.332063314742125248e-01,-3.568578387093090387e-01,5.191021295417352910e-02,8.061645981924580803e-04,-2.650157194443271066e-02
2.826638239920394990e-03,2.954941268764000317e-01,-3.211189771231372503e-01,5.460488428963897883e-02,2.008753417054808497e-03,-2.720120689062558578e-02
3.839314873188612483e-03,2.598089043821301125e-01,-2.864831067380081975e-01,5.631467970522006927e-02,3.001205087344513411e-03,-2.783993108887805254e-02
4.666393608947011322e-03,2.262557540095728181e-01,-2.532928707378243605e-01,5.728266362866040601e-02,3.808117145351307131e-03,-2.842327073868915199e-02
5.331306071922170542e-03,1.949276535591811244e-01,-2.218509499514165761e-01,5.772429762940350234e-02,4.452917843495205787e-03,-2.895699493279381420e-02
5.856253383672083319e-03,1.659047576846643113e-01,-1.924177703710788501e-01,5.782573779119653395e-02,4.957803947976296630e-03,-2.944699525966023093e-02
6.262108903172172204e-03,1.392542576864269632e-01,-1.652112138795080454e-01,5.774355138771426060e-02,5.343643747578865483e-03,-2.989915227771771170e-02
6.568303916523246348e-03,1.150308172806563806e-01,-1.404082402523667561e-01,5.760576817562097773e-02,5.629863006179796833e-03,-3.031920129305327657e-02
6.792711601931834993e-03,9.327751073484037703e-02,-1.181481155922955995e-01,5.751404538657024085e-02,5.834329174207465371e-03,-3.071260770759062092e-02
6.951540560088641241e-03,7.402713684005335359e-02,-9.853680679158359490e-02,5.754663960299772479e-02,5.973245141516017945e-03,-3.108445896533677463e-02
7.059244656213139492e-03,5.730375923055429366e-02,-8.165205233623744341e-02,5.776184887066842383e-02,6.061059274060101587e-03,-3.143937663423238688e-02
7.128451802980399245e-03,4.312432651550797413e-02,-6.754864341304102349e-02,5.820160601430957731e-02,6.110394363248781643e-03,-3.178144909378324834e-02
7.169911187047739443e-03,3.150024600400491703e-02,-5.626352043709252626e-02,5.889495269951445372e-02,6.131994993150307639e-03,-3.211418304577310506e-02
7.192456485270184996e-03,2.243881316200159806e-02,-4.782038176903102150e-02,5.986118574324050118e-02,6.134690875898912363e-03,-3.244047073597650793e-02
7.202981728991834573e-03,1.594442780468734167e-02,-4.223359203053522054e-02,6.111252844828655995e-02,6.125372818786165192e-03,-3.276256927562962162e-02
7.206426413689412738e-03,1.201955269619483721e-02,-3.951125385158307107e-02,6.265623163246694660e-02,6.108977925414244177e-03,-3.308208858981157019e-02
7.205766948200723401e-03,1.066538872168028111e-02,-3.965736378657830352e-02,6.449604800409203254e-02,6.088481129615974825e-03,-3.339998508790297665e-02
7.202012366610151782e-03,1.188225319304394602e-02,-4.267301113931890044e-02,6.663304996951492642e-02,6.064890988598086070e-03,-3.371655897515140471e-02
7.194203227059423056e-03,1.566965552452603827e-02,-4.855660188694000540e-02,6.906577769528042532e-02,6.037248661543561518e-03,-3.403145408143403577e-02
7.179413695764489366e-03,2.202606953529686815e-02,-5.730310512389769073e-02,7.178971547554791055e-02,6.002630072259640230e-03,-3.434366009627218969e-02
